,id_filma,zanr,id_rezisera,id_glumca1,id_glumca2,ocena,mesec_izlaska,br_oskara_rezisera,br_dr_nagrada_rezisera,br_oskara_glumca1,br_dr_nagrada_glumca1,br_oskara_glumca2,br_dr_nagrada_glumca2
790,tt1020072,"Biography, Drama, History",nm1148550,nm0654648,nm0252238,7.5,January,1,60,0,19,0,5
791,tt4731136,"Drama, Fantasy, Horror",nm0893659,nm2851530,nm0005042,6.4,February,1,8,0,2,0,4
792,tt2494362,"Drama, Horror, Western",nm0951975,nm0000621,nm0933940,7.1,February,0,4,0,7,0,3
793,tt1126590,"Biography, Crime, Drama",nm0000318,nm0010736,nm0910607,7.0,December,2,27,6,71,2,83
794,tt1440292,"Comedy, Drama, Romance",nm1547964,nm1064292,nm1020089,7.3,March,0,7,0,3,2,53
795,tt1385867,"Action, Comedy, Crime",nm0003620,nm0000246,nm0605079,5.6,February,0,13,0,20,0,5
796,tt2679042,"Action, Crime, Thriller",nm5507490,nm1670029,nm3799669,5.7,August,0,0,0,2,0,0
797,tt7984766,"Biography, Drama, History",nm2391575,nm6077951,nm5994557,7.2,November,0,23,0,0,0,0
798,tt4686844,"Comedy, Drama, History",nm0406334,nm0000114,nm0750971,7.2,October,1,37,0,29,0,6
799,tt4218572,"Crime, Drama, Thriller",nm2588606,nm0205626,nm0735442,6.9,November,1,84,1,91,0,11
800,tt3846674,"Comedy, Drama, Romance",nm0426287,nm7093076,nm3170207,7.1,August,0,3,0,2,0,6
801,tt4530422,"Action, Adventure, Horror",nm1170339,nm5381254,nm0751518,6.6,November,0,6,0,2,0,0
802,tt1293847,"Action, Adventure, Thriller",nm0142286,nm0004874,nm0947447,5.2,January,0,0,0,7,0,23
803,tt1083452,"Biography, Comedy, Drama",nm0002077,nm5473782,nm0413168,7.4,March,0,2,0,6,1,31
804,tt1322269,"Comedy, Drama",nm0920274,nm0000658,nm0000551,7.2,January,0,21,3,174,0,7
805,tt3316948,"Action, Comedy",nm1294036,nm0251986,nm0829576,6.1,August,0,0,1,21,0,52
806,tt1859650,"Comedy, Music, Romance",nm0000095,nm0000095,nm0004851,6.3,March,4,140,4,140,1,59
807,tt3949660,"Action, Adventure, Comedy",nm1757777,nm1083271,nm0004715,6.0,June,0,2,0,7,0,12
808,tt1667353,"Adventure, Comedy, Drama",nm0802248,nm2934314,nm0000210,5.6,March,0,6,0,4,1,60
809,tt1559547,"Drama, Fantasy, Romance",nm0481418,nm2129444,nm0205626,6.1,February,1,6,0,2,1,91
810,tt0914863,"Crime, Drama, Thriller",nm0429964,nm0000168,nm0005251,7.1,May,0,5,1,39,0,5
811,tt1456635,"Comedy, Drama, Sport",nm0236226,nm0005405,nm0059431,6.8,February,0,4,0,5,0,5
812,tt4287320,"Drama, Sci-Fi, Thriller",nm1242054,nm0914612,nm0000158,5.3,May,0,4,0,25,2,88
813,tt1637706,"Comedy, Drama",nm0673400,nm0748620,nm0006969,6.4,August,0,2,0,9,0,13
814,tt2205697,"Comedy, Drama, Romance",nm1837748,nm0001427,nm0000124,7.2,May,0,2,1,13,1,14
815,tt1974419,"Horror, Thriller",nm0716347,nm1102577,nm0376716,6.2,August,0,30,0,11,0,13
816,tt0472181,"Animation, Adventure, Comedy",nm0331532,nm0000279,nm2953537,5.4,August,0,0,0,11,0,19
817,tt2592614,"Action, Horror, Sci-Fi",nm0027271,nm0000170,nm0322513,5.5,December,0,2,0,3,0,7
818,tt4695012,"Horror, Mystery",nm4099092,nm0249291,nm3571592,6.2,June,0,19,0,20,0,4
819,tt1860353,"Animation, Adventure, Comedy",nm1659741,nm0005351,nm0316079,6.4,August,0,0,0,18,1,46
820,tt1506999,"Action, Drama, Thriller",nm0001752,nm2442289,nm0000191,5.8,January,1,31,0,0,0,30
821,tt1655420,"Biography, Drama",nm0193508,nm0931329,nm1519666,6.9,November,0,3,4,49,1,21
822,tt2132285,"Biography, Crime, Drama",nm0001068,nm4583512,nm3441152,5.6,June,1,57,0,0,0,0
823,tt1025100,"Action, Drama, Sci-Fi",nm0000487,nm0000226,nm0935541,5.7,October,2,102,2,66,0,4
824,tt1666801,"Comedy, Romance",nm1847738,nm0926165,nm2254074,6.5,April,1,7,0,9,0,8
825,tt0882977,"Action, Drama, Thriller",nm0006846,nm0425005,nm0000215,6.4,February,0,0,0,14,1,58
826,tt3794354,"Action, Adventure, Comedy",nm1733778,nm2355635,nm0005188,6.5,February,1,0,0,2,0,6
827,tt7401588,"Comedy, Drama",nm1890845,nm0000242,nm0126284,7.3,November,0,0,2,22,0,13
828,tt3605418,"Drama, Thriller",nm0744834,nm0000206,nm4448022,4.9,September,0,17,0,13,0,0
829,tt1486192,"Crime, Mystery, Thriller",nm0574625,nm0000131,nm1404408,6.4,April,0,0,0,7,0,0
830,tt4777008,"Adventure, Family, Fantasy",nm1461392,nm0001401,nm1102577,6.6,October,0,4,1,56,0,11
831,tt5886046,"Action, Adventure, Horror",nm0733263,nm5347988,nm2383250,6.3,January,0,0,0,7,0,2
832,tt2823054,"Comedy, Romance",nm2021516,nm1374980,nm2796745,6.0,August,0,0,0,34,0,3
833,tt1297919,"Action, Crime, Thriller",nm1714255,nm0005458,nm0175916,6.2,May,0,0,0,0,0,14
834,tt5503686,"Comedy, Crime, Drama",nm1032521,nm2090422,nm0000182,6.3,September,0,0,0,0,0,65
835,tt6394270,"Biography, Drama",nm0005366,nm0000234,nm0000173,6.8,December,0,8,1,65,1,100
836,tt2370248,Drama,nm2308774,nm0488953,nm0877555,8.0,August,0,33,1,63,0,0
837,tt1229822,"Drama, Romance",nm1560977,nm1985859,nm1055413,7.3,April,0,24,0,6,2,78
838,tt1598822,"Comedy, Romance",nm0005190,nm0000572,nm0004754,5.7,December,0,13,0,25,0,6
839,tt0817177,"Comedy, Drama, Romance",nm0001661,nm1630992,nm2786608,7.7,September,1,24,0,3,0,2
840,tt1294226,"Drama, Music, Romance",nm1455688,nm1415323,nm2955013,6.0,March,0,0,0,23,0,6
841,tt1292566,"Comedy, Drama, Romance",nm0228542,nm0424848,nm2313103,6.1,February,0,11,0,10,0,9
842,tt3850214,"Comedy, Crime, Drama",nm0266622,nm4271336,nm1727825,7.2,June,0,5,0,3,0,5
843,tt2125435,"Adventure, Drama, Fantasy",nm1022455,nm4832920,nm4833412,7.3,March,2,59,1,24,0,4
844,tt1206885,"Action, Thriller",nm0344496,nm0000230,nm0891895,6.1,September,0,0,3,61,0,10
845,tt1051904,"Adventure, Comedy, Family",nm1224299,nm0085312,nm1910255,6.3,December,0,0,0,13,0,3
846,tt3416532,"Adventure, Drama, Family",nm1291105,nm6484968,nm0000244,7.5,October,0,30,0,0,3,2
847,tt0837563,"Horror, Mystery, Thriller",nm1556116,nm0164809,nm1541272,5.7,April,0,2,0,3,0,6
848,tt1625346,"Comedy, Drama",nm0718646,nm0000234,nm0933940,6.2,December,4,63,1,65,0,3
849,tt1985949,"Animation, Action, Adventure",nm0443505,nm0837177,nm1265802,6.3,May,0,0,0,0,0,10
850,tt3882082,"Horror, Mystery, Thriller",nm0068587,nm1659348,nm1140344,6.0,February,0,0,0,0,0,0
851,tt2357291,"Animation, Adventure, Comedy",nm0757858,nm0251986,nm0004266,6.3,April,2,2,1,21,1,68
852,tt7395114,"Crime, Drama, Thriller",nm1290515,nm5675928,nm0803889,7.1,September,0,4,0,0,0,5
853,tt1911658,"Animation, Adventure, Comedy",nm0201509,nm0569891,nm1844237,6.7,November,0,7,1,0,1,0
854,tt6911608,"Comedy, Musical, Romance",nm0662530,nm4141252,nm1086543,6.6,July,0,4,0,4,0,7
855,tt1418377,"Action, Fantasy, Sci-Fi",nm0064181,nm0001173,nm0631490,5.1,February,0,3,0,7,0,14
856,tt1126591,"Drama, Music, Musical",nm0031078,nm0000333,nm0004694,6.4,November,0,0,1,41,0,28
857,tt1020558,"Action, Drama, History",nm0551076,nm1055413,nm0922035,6.4,April,0,32,2,78,0,9
858,tt1212428,"Biography, Drama",nm0336695,nm0402271,nm1500155,6.6,April,0,8,0,3,0,47
859,tt0810913,Comedy,nm0240797,nm0001191,nm0005017,3.3,January,0,0,0,63,0,5
860,tt1781922,"Action, Thriller",nm0235719,nm1128572,nm0000112,6.8,August,0,0,0,6,0,21
861,tt1219342,"Animation, Action, Adventure",nm0811583,nm0836343,nm0915989,6.9,September,0,5,0,2,0,31
862,tt2179116,"Adventure, Comedy, Drama",nm3611349,nm3538718,nm2773059,7.1,August,0,4,0,3,0,2
863,tt7752126,"Drama, Horror, Mystery",nm0946521,nm0006969,nm0219292,6.1,May,0,0,0,13,0,2
864,tt1528071,"Comedy, Crime, Drama",nm0014960,nm0705356,nm1017334,6.5,October,0,2,0,15,0,3
865,tt2274648,"Action, Adventure, Fantasy",nm0551076,nm1092086,nm0000170,5.2,April,0,32,0,8,0,3
866,tt3691740,"Adventure, Family, Fantasy",nm0000229,nm0753314,nm6982717,6.4,June,3,189,1,19,0,0
867,tt4566758,"Action, Adventure, Drama",nm0138927,nm1703577,nm0947447,5.5,September,0,22,0,5,0,23
868,tt2870612,"Horror, Mystery, Thriller",nm0235719,nm0917347,nm1133651,6.2,September,0,0,0,0,0,0
869,tt2481498,"Biography, Crime, Drama",nm0075666,nm2934314,nm1374980,6.6,May,1,84,0,4,0,34
870,tt6189022,"Action, Thriller",nm0006846,nm0124930,nm5520750,6.4,August,0,0,0,4,0,0
871,tt1683526,Drama,nm0443411,nm0004778,nm0376716,7.7,February,0,7,1,13,0,13
872,tt1600195,"Action, Mystery, Thriller",nm0005436,nm1210124,nm2934314,5.1,September,2,13,0,19,0,4
873,tt2726560,"Drama, Romance",nm0863387,nm2207222,nm1429380,7.1,April,0,7,0,0,0,3
874,tt2568862,"Comedy, Crime",nm0103785,nm0000323,nm0000273,6.6,April,0,11,2,37,1,27
875,tt2980648,"Comedy, Drama",nm0002120,nm0000545,nm0700875,7.3,September,3,16,1,2,0,9
876,tt3203606,"Biography, Crime, Drama",nm0005366,nm0186505,nm0000178,7.5,March,0,8,1,57,1,15
877,tt1235522,"Action, Crime, Drama",nm0400441,nm0000242,nm0000128,6.2,April,0,5,2,22,1,36
878,tt2017038,"Action, Adventure, Drama",nm1170855,nm0004978,nm0175305,6.9,October,1,10,0,3,0,0
879,tt2436386,"Drama, Mystery, Sci-Fi",nm2410311,nm0484541,nm3733763,6.4,January,0,3,0,0,0,0
880,tt3522806,"Action, Adventure, Crime",nm0304541,nm0005458,nm0004695,5.7,August,0,13,0,0,0,15
881,tt1242432,"Horror, Thriller",nm0003458,nm1713632,nm0105226,6.3,January,0,0,0,0,0,0
882,tt5028340,"Comedy, Family, Fantasy",nm0551128,nm1289434,nm0592135,6.7,December,1,17,0,21,1,14
883,tt1152398,"Drama, Fantasy, Romance",nm1400426,nm1641117,nm1227814,5.6,March,0,2,0,7,0,11
884,tt1241317,"Action, Crime, Drama",nm1417392,nm1822659,nm3147751,4.5,August,0,6,0,4,0,6
885,tt2649554,"Drama, Mystery, Sci-Fi",nm2158772,nm0788335,nm0249291,6.6,April,0,25,2,34,0,20
886,tt2334649,"Biography, Crime, Drama",nm3363032,nm0430107,nm0246686,7.5,July,0,48,0,40,0,0
887,tt1512235,"Action, Comedy, Drama",nm0348181,nm0933988,nm0680983,6.7,June,0,15,0,10,1,43
888,tt2387559,"Comedy, Drama",nm0779433,nm0000681,nm0695435,6.4,December,0,7,0,7,0,17
889,tt2002718,"Action, Crime, Thriller",nm0001675,nm0001803,nm0891786,5.6,October,0,39,0,10,0,4
890,tt1840417,"Drama, Mystery, Romance",nm0460206,nm0177896,nm0000598,7.0,September,0,4,8,55,0,11
891,tt3606752,"Animation, Adventure, Comedy",nm0270263,nm0005562,nm2242399,6.7,June,0,0,1,15,0,0
892,tt1261945,"Comedy, Drama, Romance",nm0455078,nm0000572,nm0000326,4.5,May,0,5,0,25,0,8
893,tt4139588,"Action, Crime, Drama",nm0959774,nm0586568,nm1227814,6.3,January,0,9,0,34,0,11
894,tt1126618,"Comedy, Drama, Romance",nm0585011,nm1046097,nm0000148,6.5,January,0,7,1,22,1,42
895,tt5294550,"Biography, Crime, Drama",nm0000631,nm0931329,nm0001626,6.8,December,4,44,4,49,1,47
896,tt1336608,"Comedy, Drama, Musical",nm0788202,nm2584600,nm1546300,5.9,June,0,3,0,3,0,2
897,tt2347569,"Comedy, Drama, Romance",nm0000876,nm1950086,nm2316017,7.5,June,3,47,3,64,0,0
898,tt1234719,"Action, Drama",nm0103187,nm1165110,nm1456970,5.4,November,0,0,0,13,0,3
899,tt1365050,"Drama, War",nm1560977,nm6781688,nm7636995,7.7,October,0,24,0,7,0,0
900,tt1433811,"Drama, Thriller",nm0748066,nm0000867,nm1501050,7.5,July,1,9,0,15,0,0
901,tt1371150,"Comedy, Drama",nm0506613,nm0000867,nm0275486,6.6,December,1,4,0,15,0,52
902,tt1860242,"Biography, Crime, Drama",nm0359387,nm0000126,nm0000437,6.9,March,0,4,2,57,3,29
903,tt1726669,"Crime, Drama, Thriller",nm0001243,nm0000190,nm0386472,6.7,June,1,20,1,48,0,5
904,tt1619029,"Biography, Drama, History",nm1883257,nm0000204,nm0765597,6.7,December,0,42,1,93,0,14
905,tt2013293,"Animation, Biography, Drama",nm0594503,nm0030417,nm0632689,7.8,July,1,77,0,10,0,3
906,tt0770703,"Comedy, Romance",nm0617042,nm0267506,nm0262635,6.1,September,0,5,0,0,0,7
907,tt1582507,"Drama, Horror, Thriller",nm0867127,nm2225369,nm0000223,5.6,September,0,0,1,118,1,8
908,tt1972571,"Crime, Drama, Thriller",nm0179221,nm0000450,nm1046097,6.8,August,0,17,1,91,1,22
909,tt1655460,"Comedy, Romance",nm0906476,nm0000098,nm0748620,5.6,February,0,4,0,42,0,9
910,tt1711425,Comedy,nm0524190,nm1886602,nm2014390,5.8,March,0,2,0,4,0,6
911,tt4225622,"Comedy, Horror",nm0629334,nm6237346,nm3034977,6.3,October,0,2,0,0,0,6
912,tt0975645,"Biography, Drama, Romance",nm0315065,nm0000164,nm0000545,6.8,February,0,10,1,52,1,2
913,tt1726592,"Drama, Mystery, Thriller",nm0423626,nm0000173,nm0000147,6.3,September,0,4,1,100,1,67
914,tt1679335,"Animation, Adventure, Comedy",nm0593610,nm0447695,nm0005493,6.5,November,0,6,1,18,1,53
915,tt3007512,"Drama, History, War",nm0000128,nm0000128,nm1385871,7.0,December,1,36,1,36,0,2
916,tt4633690,"Crime, Drama, Thriller",nm0006846,nm0182666,nm1165044,7.3,August,0,0,0,2,0,5
917,tt1121096,"Action, Adventure, Fantasy",nm0091076,nm1602660,nm0000194,5.5,January,0,15,0,0,1,114
918,tt0884732,Comedy,nm1275670,nm0366389,nm1265802,6.6,January,0,0,0,17,0,10
919,tt2531344,Comedy,nm0134224,nm0005182,nm1078479,6.2,April,0,3,0,2,0,0
920,tt2387433,"Adventure, Family, Fantasy",nm0829820,nm0005392,nm3967248,6.3,February,0,0,0,8,0,0
921,tt2377322,"Crime, Fantasy, Horror",nm0220600,nm0051509,nm1183149,6.2,July,0,0,0,8,0,11
922,tt0790628,Comedy,nm0769135,nm0136797,nm3769935,5.9,March,0,2,1,35,0,0
923,tt4513674,"Comedy, Drama, Romance",nm0000095,nm0251986,nm0829576,6.6,August,4,140,1,21,0,52
924,tt1491044,"Biography, Crime, Drama",nm1033517,nm0788335,nm0262635,6.8,May,0,3,2,34,0,7
925,tt5478478,"Drama, Western",nm0178376,nm0791864,nm0683253,7.2,January,0,3,0,0,1,30
926,tt1586265,"Comedy, Drama, Romance",nm0428600,nm0000139,nm1285162,5.7,May,0,6,0,29,0,2
927,tt1961175,"Action, Thriller",nm0191147,nm3729721,nm0000474,6.2,September,0,15,0,12,1,65
928,tt3717252,"Action, Adventure, Fantasy",nm0283816,nm0000295,nm3772243,5.8,January,0,0,0,10,0,3
929,tt8580274,"Comedy, Music",nm0229694,nm0002071,nm1046097,6.5,June,0,0,0,16,1,22
930,tt5247022,"Comedy, Drama, Romance",nm0000464,nm3485845,nm0267042,7.4,November,0,33,2,57,0,5
931,tt1321511,"Action, Drama, Mystery",nm0000490,nm0000982,nm0647634,5.7,November,1,83,1,21,0,14
932,tt3713166,"Horror, Mystery, Thriller",nm0300174,nm2054764,nm4026000,5.5,April,0,6,0,0,0,3
933,tt1366344,Comedy,nm0337773,nm1706767,nm0310966,5.7,December,0,14,2,8,0,2
934,tt1355631,"Biography, Crime, Drama",nm1026778,nm0186505,nm0000491,7.0,July,0,0,1,57,0,14
935,tt1912398,"Comedy, Crime, Drama",nm0001281,nm0615063,nm1827469,7.2,May,0,8,0,0,0,0
936,tt4575576,"Adventure, Comedy, Drama",nm0286975,nm0000191,nm2017943,7.3,August,0,6,0,30,0,0
937,tt3348730,"Horror, Mystery, Thriller",nm1294961,nm1432956,nm0068551,5.8,October,0,5,0,3,0,4
938,tt1473832,"Comedy, Drama, Romance",nm0536632,nm0000250,nm0428121,6.5,September,0,0,2,50,0,5
939,tt1711525,Comedy,nm0330347,nm0000867,nm1601397,5.8,December,1,2,0,15,0,2
940,tt6663582,"Action, Adventure, Comedy",nm2573005,nm0857620,nm7529030,6.0,August,0,0,0,0,0,0
941,tt1323045,"Adventure, Drama, Thriller",nm1697112,nm0039162,nm0068187,6.1,March,0,13,0,4,0,3
942,tt2051879,"Drama, Mystery, Sci-Fi",nm0179542,nm1663205,nm0638824,6.4,June,0,11,0,0,0,6
943,tt3045616,"Action, Adventure, Comedy",nm0462895,nm0000136,nm0000569,5.5,January,0,3,3,76,1,22
944,tt1413492,"Action, Drama, History",nm3350420,nm1165110,nm0788335,6.6,January,0,2,0,13,2,34
945,tt2226597,"Action, Adventure, Drama",nm0009463,nm0000701,nm0252961,6.4,October,0,19,1,90,0,25
946,tt4560436,"Action, Thriller",nm0000916,nm0000242,nm1659348,6.1,August,0,3,2,22,0,0
947,tt2359024,"Crime, Drama, Thriller",nm1099918,nm0086301,nm0711864,7.1,July,0,18,0,2,0,0
948,tt1591479,"Action, Adventure, Thriller",nm0566788,nm0891514,nm0761052,6.5,February,0,0,0,0,0,0
949,tt2937898,"Action, Crime, Drama",nm1170855,nm1209966,nm1567113,7.0,January,1,10,0,20,2,85
950,tt1070874,"Drama, History, Thriller",nm0815070,nm1519666,nm5189784,7.9,October,1,87,1,21,0,0
951,tt1763303,"Comedy, Drama, Romance",nm0440459,nm3729721,nm1429380,6.8,February,0,0,0,12,0,3
952,tt1972779,"Drama, Romance",nm0001355,nm0005188,nm1157358,6.7,October,0,2,0,6,0,3
953,tt8629748,"Action, Comedy, Crime",nm0000916,nm0000242,nm6328300,6.2,March,0,3,2,22,0,3
954,tt2401878,"Animation, Comedy, Drama",nm2122478,nm0000667,nm0000492,7.3,March,1,16,0,7,1,26
955,tt2039393,"Crime, Drama, Thriller",nm1012501,nm0000242,nm0001448,6.0,December,0,2,2,22,2,41
956,tt1893256,"Action, Crime, Drama",nm1140275,nm0005458,nm0125588,6.2,June,1,13,0,0,0,4
957,tt0795461,"Comedy, Horror",nm0002700,nm0005350,nm0864308,3.5,April,0,3,0,0,0,4
958,tt1014763,"Crime, Drama, History",nm1174251,nm0362766,nm0000198,6.5,May,0,3,1,18,1,59
959,tt1320261,"Adventure, Comedy, Family",nm1224299,nm0085312,nm1289434,4.9,December,0,0,0,13,0,21
960,tt8364368,"Action, Horror, Thriller",nm0014960,nm2546012,nm0001608,6.2,July,0,2,0,0,0,6
961,tt1268799,"Adventure, Comedy",nm0833889,nm0671980,nm0158626,6.3,November,0,2,0,0,0,3
962,tt1034389,"Action, Adventure, Drama",nm0531817,nm1475594,nm0068260,6.2,February,1,7,0,21,0,19
963,tt1712261,"Action, Crime, Thriller",nm0384825,nm0000729,nm0252230,6.3,February,0,4,1,66,1,57
964,tt2140619,"Comedy, Romance",nm0629658,nm1886602,nm3006818,6.4,September,0,0,0,4,0,0
965,tt6513120,"Biography, Comedy, Drama",nm0580351,nm0425005,nm0372176,7.1,February,0,15,0,14,0,8
966,tt2106361,"Action, Adventure, Drama",nm0702797,nm0035514,nm0915637,5.8,August,0,0,0,5,0,0
967,tt3861390,"Adventure, Family, Fantasy",nm0000318,nm0268199,nm0000474,6.3,March,2,27,0,15,1,65
968,tt1753383,"Adventure, Comedy, Drama",nm0002120,nm1265802,nm0000598,7.2,January,3,16,0,10,0,11
969,tt3530002,"Comedy, Fantasy",nm1349522,nm0330687,nm0736622,6.4,May,0,9,0,22,0,12
970,tt3799232,"Comedy, Romance",nm1479803,nm1428821,nm8624059,6.0,May,0,2,0,6,0,2
971,tt1608290,"Action, Adventure, Comedy",nm0001774,nm0001774,nm0005562,4.7,February,0,14,0,14,1,15
972,tt2262227,"Animation, Adventure, Comedy",nm1509613,nm0526019,nm0757855,7.3,October,0,3,0,19,0,16
973,tt1226753,"Drama, Thriller",nm0006960,nm0000545,nm0941777,6.8,November,1,12,1,2,0,6
974,tt7550000,"Action, Crime, Sci-Fi",nm1160962,nm0004937,nm0330687,6.0,August,0,0,1,50,0,22
975,tt2101341,"Action, Crime, Drama",nm0649117,nm0268199,nm0636426,6.5,September,0,18,0,15,0,13
976,tt1991245,"Horror, Mystery, Thriller",nm0662086,nm0565366,nm1838070,5.0,May,0,0,0,9,0,0
977,tt2870756,"Comedy, Drama, Romance",nm0000095,nm0000147,nm1297015,6.5,August,4,140,1,67,1,72
978,tt4540710,Drama,nm0006960,nm1567113,nm0835016,7.5,December,1,12,2,85,0,3
979,tt1462041,"Drama, Mystery, Thriller",nm0006487,nm0185819,nm0001838,6.0,September,6,32,0,14,1,43
980,tt6924650,"Action, Adventure, Drama",nm0000386,nm4534098,nm0933940,6.7,November,0,19,0,2,0,3
981,tt2273657,"Biography, Crime, Drama",nm3734458,nm0290556,nm1706767,6.3,April,0,2,1,51,2,8
982,tt1137450,"Action, Crime, Drama",nm0744834,nm0000246,nm0000352,6.3,March,0,17,0,20,0,12
983,tt1583420,"Comedy, Drama, Romance",nm0000158,nm0000158,nm0000210,6.1,July,2,88,2,88,1,60
984,tt4532826,"Action, Adventure, Drama",nm1163264,nm5473782,nm0004937,5.3,November,0,4,0,6,1,50
985,tt6921996,"Action, Adventure, Comedy",nm1256143,nm0000100,nm0587950,6.2,October,0,0,0,8,0,0
986,tt2402157,"Action, Thriller",nm0002044,nm0000112,nm3478396,6.3,September,0,4,0,21,0,0
987,tt1586752,"Action, Biography, Crime",nm0286975,nm0124930,nm1157358,6.8,November,0,6,0,4,0,3
988,tt1850457,Comedy,nm0601337,nm0688132,nm0275486,6.0,December,0,0,0,28,0,52
989,tt2910814,"Drama, Mystery, Sci-Fi",nm1827931,nm4154798,nm4972453,6.1,July,0,0,0,2,0,4
990,tt1243974,"Comedy, Drama, Romance",nm0001081,nm0177896,nm1046097,5.4,May,1,20,8,55,1,22
991,tt2109184,"Horror, Mystery",nm1160962,nm0242295,nm2209370,4.6,October,0,0,0,0,0,0
992,tt8244784,"Action, Horror, Thriller",nm0957505,nm2365811,nm0005476,6.5,March,0,4,0,0,2,57
993,tt0873886,"Action, Crime, Horror",nm0003620,nm0662981,nm0502425,6.2,September,0,13,0,4,1,50
994,tt0864835,"Animation, Adventure, Comedy",nm0591450,nm0123092,nm1934618,6.8,March,0,0,0,16,0,0
995,tt1588334,"Comedy, Drama",nm0243231,nm0781981,nm1159180,6.5,May,0,8,0,7,0,6
996,tt2452244,"Comedy, Fantasy, Romance",nm0833889,nm2313103,nm2955013,5.9,February,0,2,0,9,0,6
997,tt1990314,"Comedy, Crime, Drama",nm1500577,nm0765597,nm0001449,7.1,September,0,2,0,14,1,11
998,tt3850590,"Comedy, Drama, Fantasy",nm1002424,nm0004395,nm0001057,6.2,December,0,4,0,2,1,49
999,tt4364194,"Adventure, Comedy, Drama",nm2436566,nm5789377,nm11253801,7.6,August,0,11,0,3,0,0
1000,tt2025690,"Action, Drama, History",nm0318916,nm1517976,nm0000729,6.8,January,0,5,0,7,1,66
1001,tt3168230,"Drama, Mystery",nm0174374,nm0005212,nm0001473,6.9,June,1,18,2,53,3,2
1002,tt7014006,"Comedy, Drama",nm3102998,nm3220568,nm0357979,7.4,August,0,27,0,26,0,4
1003,tt5688932,"Comedy, Fantasy, Sci-Fi",nm1108556,nm3147751,nm1935086,6.9,July,0,16,0,6,0,14
1004,tt5657846,Comedy,nm1890845,nm0002071,nm0000242,6.0,November,0,0,0,16,2,22
1005,tt6048922,"Action, Drama, History",nm0773689,nm0000158,nm0000223,7.0,July,1,5,2,88,1,8
1006,tt1034415,"Fantasy, Horror, Mystery",nm0345174,nm1631269,nm0842770,6.8,November,1,26,0,28,1,69
1007,tt2364841,"Crime, Thriller",nm1026778,nm0000255,nm0005493,5.6,September,0,0,2,71,1,53
1008,tt1258972,Action,nm0753526,nm0000128,nm1087183,5.4,November,0,2,1,36,0,0
1009,tt3332064,"Adventure, Comedy, Family",nm0942504,nm5920962,nm0413168,5.7,October,0,11,0,2,1,31
1010,tt6265828,"Drama, Fantasy, Romance",nm1108007,nm0000729,nm1913734,6.9,July,0,19,1,66,2,27
1011,tt1185416,"Comedy, Romance",nm0425756,nm0068338,nm0241049,5.6,January,0,0,0,15,0,3
1012,tt2083383,"Drama, Sport",nm0520749,nm0000142,nm0010736,6.8,September,3,2,4,150,6,71
1013,tt4468740,"Adventure, Comedy, Family",nm1653753,nm0924210,nm0000424,7.8,November,0,3,0,14,0,23
1014,tt9484998,"Comedy, Fantasy, Mystery",nm3817317,nm1676221,nm2129662,7.4,July,0,15,0,6,0,0
1015,tt3387520,"Adventure, Horror, Mystery",nm0004217,nm2292661,nm3585613,6.2,August,0,17,0,0,0,0
1016,tt7456310,"Action, Thriller",nm0000108,nm7712734,nm0000545,6.6,June,0,28,0,0,1,2
1017,tt1758692,"Drama, Romance",nm2035886,nm0428065,nm0947338,6.7,January,0,6,1,12,0,9
1018,tt3014866,"Action, Sci-Fi, Thriller",nm1033517,nm0000126,nm0005351,6.3,April,0,3,2,57,0,18
1019,tt7343762,"Adventure, Comedy",nm1969144,nm5016878,nm5470093,6.7,August,0,0,0,21,0,0
1020,tt1742334,"Action, Crime, Drama",nm0043742,nm0000216,nm0941777,5.7,April,0,0,0,23,0,6
1021,tt8267604,Drama,nm1701024,nm9862858,nm9862859,8.4,September,0,38,0,5,0,0
1022,tt6679794,"Action, Biography, Drama",nm0533284,nm1517976,nm0226820,6.9,November,0,23,0,7,0,7
1023,tt2390361,"Comedy, Drama, Romance",nm0392237,nm0000506,nm0001254,7.0,October,1,19,0,55,0,22
1024,tt4680182,"Comedy, Drama, Fantasy",nm1443023,nm0004266,nm0837177,6.2,April,1,21,1,68,0,0
1025,tt1438254,"Drama, Fantasy, Romance",nm0824882,nm1374980,nm0000107,6.4,September,0,2,0,34,1,13
1026,tt3715320,"Comedy, Drama, Romance",nm0000095,nm0001618,nm1297015,6.6,August,4,140,1,67,1,72
1027,tt2058673,"Action, Adventure, Crime",nm0179697,nm1183149,nm3478396,5.3,December,0,0,0,11,0,0
1028,tt5657856,"Action, Crime, Drama",nm0951975,nm0000681,nm1358539,7.1,October,0,4,0,7,0,5
